target,stage,query_time_step,key_time_step,query_lag_steps,key_lag_steps,mean_attention_score
Tout_C,Early,16,14,-13,-15,0.0223019868135452
Tout_C,Early,16,15,-13,-14,0.0224871635437011
Tout_C,Early,16,16,-13,-13,0.0227166730910539
Tout_C,Early,16,17,-13,-12,0.0230104327201843
Tout_C,Early,16,18,-13,-11,0.0233951620757579
Tout_C,Early,16,19,-13,-10,0.0239079557359218
Tout_C,Early,16,20,-13,-9,0.0246029030531644
Tout_C,Early,16,21,-13,-8,0.0255624968558549
Tout_C,Early,16,22,-13,-7,0.0269196406006813
Tout_C,Early,16,23,-13,-6,0.0289010908454656
Tout_C,Early,16,24,-13,-5,0.0319195874035358
Tout_C,Early,16,25,-13,-4,0.0367837212979793
Tout_C,Early,16,26,-13,-3,0.0452194474637508
Tout_C,Early,16,27,-13,-2,0.0613080747425556
Tout_C,Early,16,28,-13,-1,0.0959606021642685
Tout_C,Early,16,29,-13,0,0.1829212605953216
Tout_C,Early,17,0,-12,-29,0.0225561782717704
Tout_C,Early,17,1,-12,-28,0.0216945819556713
Tout_C,Early,17,2,-12,-27,0.0212595872581005
Tout_C,Early,17,3,-12,-26,0.021082179620862
Tout_C,Early,17,4,-12,-25,0.0210590232163667
Tout_C,Early,17,5,-12,-24,0.0211247783154249
Tout_C,Early,17,6,-12,-23,0.0212379451841115
Tout_C,Early,17,7,-12,-22,0.0213725063949823
Tout_C,Early,17,8,-12,-21,0.021513121202588
Tout_C,Early,17,9,-12,-20,0.0216518193483352
Tout_C,Early,17,10,-12,-19,0.0217859596014022
Tout_C,Early,17,11,-12,-18,0.0219167657196521
Tout_C,Early,17,12,-12,-17,0.022048519924283
Tout_C,Early,17,13,-12,-16,0.0221881140023469
Tout_C,Early,17,14,-12,-15,0.0223448686301708
Tout_C,Early,17,15,-12,-14,0.0225307829678058
Tout_C,Early,17,16,-12,-13,0.0227613132447004
Tout_C,Early,17,17,-12,-12,0.0230564698576927
Tout_C,Early,17,18,-12,-11,0.0234430991113185
Tout_C,Early,17,19,-12,-10,0.0239586140960454
Tout_C,Early,17,20,-12,-9,0.0246573258191347
Tout_C,Early,17,21,-12,-8,0.0256221797317266
Tout_C,Early,17,22,-12,-7,0.0269866045564413
Tout_C,Early,17,23,-12,-6,0.028977945446968
Tout_C,Early,17,24,-12,-5,0.0320093445479869
Tout_C,Early,17,25,-12,-4,0.0368880070745945
Tout_C,Early,17,26,-12,-3,0.0453318729996681
Tout_C,Early,17,27,-12,-2,0.061387687921524
Tout_C,Early,17,28,-12,-1,0.0958220437169075
Tout_C,Early,17,29,-12,0,0.1817307770252227
Tout_C,Early,18,0,-11,-29,0.0225406158715486
Tout_C,Early,18,1,-11,-28,0.0217013079673051
Tout_C,Early,18,2,-11,-27,0.0212798714637756
Tout_C,Early,18,3,-11,-26,0.0211111977696418
Tout_C,Early,18,4,-11,-25,0.0210939683020114
Tout_C,Early,18,5,-11,-24,0.0211638808250427
Tout_C,Early,18,6,-11,-23,0.0212800130248069
Tout_C,Early,18,7,-11,-22,0.0214167386293411
Tout_C,Early,18,8,-11,-21,0.0215589422732591
Tout_C,Early,18,9,-11,-20,0.0216988548636436
Tout_C,Early,18,10,-11,-19,0.0218339096754789
Tout_C,Early,18,11,-11,-18,0.0219654589891433
Tout_C,Early,18,12,-11,-17,0.0220979042351245
Tout_C,Early,18,13,-11,-16,0.022238191217184
Tout_C,Early,18,14,-11,-15,0.0223957002162933
Tout_C,Early,18,15,-11,-14,0.0225825905799865
Tout_C,Early,18,16,-11,-13,0.0228143520653247
Tout_C,Early,18,17,-11,-12,0.0231112074106931
Tout_C,Early,18,18,-11,-11,0.0235001891851425
Tout_C,Early,18,19,-11,-10,0.024018932133913
Tout_C,Early,18,20,-11,-9,0.0247221179306507
Tout_C,Early,18,21,-11,-8,0.0256931856274604
Tout_C,Early,18,22,-11,-7,0.0270661506801843
Tout_C,Early,18,23,-11,-6,0.0290690883994102
Tout_C,Early,18,24,-11,-5,0.032115388661623
Tout_C,Early,18,25,-11,-4,0.0370106399059295
Tout_C,Early,18,26,-11,-3,0.0454630367457866
Tout_C,Early,18,27,-11,-2,0.061478205025196
Tout_C,Early,18,28,-11,-1,0.0956526324152946
Tout_C,Early,18,29,-11,0,0.1803255230188369
Tout_C,Early,19,0,-10,-29,0.0225248020142316
Tout_C,Early,19,1,-10,-28,0.0217112749814987
Tout_C,Early,19,2,-10,-27,0.0213054828345775
Tout_C,Early,19,3,-10,-26,0.0211469288915395
Tout_C,Early,19,4,-10,-25,0.0211364906281232
Tout_C,Early,19,5,-10,-24,0.0212111715227365
Tout_C,Early,19,6,-10,-23,0.0213306881487369
Tout_C,Early,19,7,-10,-22,0.0214699190109968
Tout_C,Early,19,8,-10,-21,0.0216139666736125
Tout_C,Early,19,9,-10,-20,0.0217552781105041
Tout_C,Early,19,10,-10,-19,0.0218914244323968
Tout_C,Early,19,11,-10,-18,0.0220238920301198
Tout_C,Early,19,12,-10,-17,0.0221571773290634
Tout_C,Early,19,13,-10,-16,0.0222983043640851
Tout_C,Early,19,14,-10,-15,0.0224568098783493
Tout_C,Early,19,15,-10,-14,0.0226448811590671
Tout_C,Early,19,16,-10,-13,0.0228782147169113
Tout_C,Early,19,17,-10,-12,0.0231771543622016
Tout_C,Early,19,18,-10,-11,0.0235689412802457
Tout_C,Early,19,19,-10,-10,0.0240915399044752
Tout_C,Early,19,20,-10,-9,0.0248000398278236
Tout_C,Early,19,21,-10,-8,0.0257783848792314
Tout_C,Early,19,22,-10,-7,0.0271613653749227
Tout_C,Early,19,23,-10,-6,0.0291777271777391
Tout_C,Early,19,24,-10,-5,0.0322411321103572
Tout_C,Early,19,25,-10,-4,0.0371549017727375
Tout_C,Early,19,26,-10,-3,0.0456152483820915
Tout_C,Early,19,27,-10,-2,0.0615783482789993
Tout_C,Early,19,28,-10,-1,0.0954402908682823
Tout_C,Early,19,29,-10,0,0.1786580830812454
Tout_C,Early,20,0,-9,-29,0.0225092396140098
Tout_C,Early,20,1,-9,-28,0.0217258185148239
Tout_C,Early,20,2,-9,-27,0.0213383771479129
Tout_C,Early,20,3,-9,-26,0.021191606298089
Tout_C,Early,20,4,-9,-25,0.0211891140788793
Tout_C,Early,20,5,-9,-24,0.0212692804634571
Tout_C,Early,20,6,-9,-23,0.0213927552103996
Tout_C,Early,20,7,-9,-22,0.0215348172932863
Tout_C,Early,20,8,-9,-21,0.0216809883713722
Tout_C,Early,20,9,-9,-20,0.0218239147216081
Tout_C,Early,20,10,-9,-19,0.0219613630324602
Tout_C,Early,20,11,-9,-18,0.022094951942563
Tout_C,Early,20,12,-9,-17,0.0222292784601449
Tout_C,Early,20,13,-9,-16,0.0223714746534824
Tout_C,Early,20,14,-9,-15,0.0225311964750289
Tout_C,Early,20,15,-9,-14,0.0227208044379949
Tout_C,Early,20,16,-9,-13,0.0229560434818267
Tout_C,Early,20,17,-9,-12,0.0232575070112943
Tout_C,Early,20,18,-9,-11,0.0236527174711227
Tout_C,Early,20,19,-9,-10,0.0241799261420965
Tout_C,Early,20,20,-9,-9,0.0248947124928236
Tout_C,Early,20,21,-9,-8,0.0258816629648208
Tout_C,Early,20,22,-9,-7,0.0272762682288885
Tout_C,Early,20,23,-9,-6,0.0293080657720565
Tout_C,Early,20,24,-9,-5,0.0323907844722271
Tout_C,Early,20,25,-9,-4,0.0373246222734451
Tout_C,Early,20,26,-9,-3,0.0457908175885677
Tout_C,Early,20,27,-9,-2,0.0616860315203666
Tout_C,Early,20,28,-9,-1,0.0951683074235916
Tout_C,Early,20,29,-9,0,0.1766675859689712
Tout_C,Early,21,0,-8,-29,0.0224948264658451
Tout_C,Early,21,1,-8,-28,0.0217469688504934
Tout_C,Early,21,2,-8,-27,0.0213811639696359
Tout_C,Early,21,3,-8,-26,0.0212482921779155
Tout_C,Early,21,4,-8,-25,0.0212550777941942
Tout_C,Early,21,5,-8,-24,0.0213416777551174
Tout_C,Early,21,6,-8,-23,0.0214696731418371
Tout_C,Early,21,7,-8,-22,0.0216150376945734
Tout_C,Early,21,8,-8,-21,0.0217636805027723
Tout_C,Early,21,9,-8,-20,0.0219085067510604
Tout_C,Early,21,10,-8,-19,0.0220474936068058
Tout_C,Early,21,11,-8,-18,0.0221824329346418
Tout_C,Early,21,12,-8,-17,0.0223180558532476
Tout_C,Early,21,13,-8,-16,0.0224616322666406
Tout_C,Early,21,14,-8,-15,0.0226228907704353
Tout_C,Early,21,15,-8,-14,0.0228143408894538
Tout_C,Early,21,16,-8,-13,0.0230519901961088
Tout_C,Early,21,17,-8,-12,0.0233565811067819
Tout_C,Early,21,18,-8,-11,0.0237559042870998
Tout_C,Early,21,19,-8,-10,0.0242886263877153
Tout_C,Early,21,20,-8,-9,0.0250108819454908
Tout_C,Early,21,21,-8,-8,0.0260078590363264
Tout_C,Early,21,22,-8,-7,0.027415944263339
Tout_C,Early,21,23,-8,-6,0.0294653624296188
Tout_C,Early,21,24,-8,-5,0.0325695164501667
Tout_C,Early,21,25,-8,-4,0.0375243909657001
Tout_C,Early,21,26,-8,-3,0.0459921397268772
Tout_C,Early,21,27,-8,-2,0.0617968812584877
Tout_C,Early,21,28,-8,-1,0.0948141515254974
Tout_C,Early,21,29,-8,0,0.1742780804634094
Tout_C,Early,22,0,-7,-29,0.0224831234663724
Tout_C,Early,22,1,-7,-28,0.0217774957418441
Tout_C,Early,22,2,-7,-27,0.0214374549686908
Tout_C,Early,22,3,-7,-26,0.021321041509509
Tout_C,Early,22,4,-7,-25,0.0213387981057167
Tout_C,Early,22,5,-7,-24,0.0214328803122043
Tout_C,Early,22,6,-7,-23,0.0215661879628896
Tout_C,Early,22,7,-7,-22,0.0217153877019882
Tout_C,Early,22,8,-7,-21,0.0218668952584266
Tout_C,Early,22,9,-7,-20,0.0220139436423778
Tout_C,Early,22,10,-7,-19,0.0221547912806272
Tout_C,Early,22,11,-7,-18,0.0222913790494203
Tout_C,Early,22,12,-7,-17,0.022428585216403
Tout_C,Early,22,13,-7,-16,0.0225738510489463
Tout_C,Early,22,14,-7,-15,0.0227370765060186
Tout_C,Early,22,15,-7,-14,0.0229309070855379
Tout_C,Early,22,16,-7,-13,0.0231715217232704
Tout_C,Early,22,17,-7,-12,0.0234799273312091
Tout_C,Early,22,18,-7,-11,0.023884268477559
Tout_C,Early,22,19,-7,-10,0.0244236215949058
Tout_C,Early,22,20,-7,-9,0.0251546688377857
Tout_C,Early,22,21,-7,-8,0.0261634420603513
Tout_C,Early,22,22,-7,-7,0.0275870077311992
Tout_C,Early,22,23,-7,-6,0.029656246304512
Tout_C,Early,22,24,-7,-5,0.0327837392687797
Tout_C,Early,22,25,-7,-4,0.0377593412995338
Tout_C,Early,22,26,-7,-3,0.0462209209799766
Tout_C,Early,22,27,-7,-2,0.0619035214185714
Tout_C,Early,22,28,-7,-1,0.094346284866333
Tout_C,Early,22,29,-7,0,0.1713955998420715
Tout_C,Early,23,0,-6,-29,0.0224767830222845
Tout_C,Early,23,1,-6,-28,0.0218215025961399
Tout_C,Early,23,2,-6,-27,0.0215122457593679
Tout_C,Early,23,3,-6,-26,0.0214154943823814
Tout_C,Early,23,4,-6,-25,0.0214462354779243
Tout_C,Early,23,5,-6,-24,0.0215492118149995
Tout_C,Early,23,6,-6,-23,0.0216886773705482
Tout_C,Early,23,7,-6,-22,0.0218423381447792
Tout_C,Early,23,8,-6,-21,0.0219971910119056
Tout_C,Early,23,9,-6,-20,0.0221468545496463
Tout_C,Early,23,10,-6,-19,0.0222899131476879
Tout_C,Early,23,11,-6,-18,0.0224285069853067
Tout_C,Early,23,12,-6,-17,0.022567730396986
Tout_C,Early,23,13,-6,-16,0.02271518856287
Tout_C,Early,23,14,-6,-15,0.0228808727115392
Tout_C,Early,23,15,-6,-14,0.0230777096003294
Tout_C,Early,23,16,-6,-13,0.0233220439404249
Tout_C,Early,23,17,-6,-12,0.0236351545900106
Tout_C,Early,23,18,-6,-11,0.0240455977618694
Tout_C,Early,23,19,-6,-10,0.0245929062366485
Tout_C,Early,23,20,-6,-9,0.0253344029188156
Tout_C,Early,23,21,-6,-8,0.0263568237423896
Tout_C,Early,23,22,-6,-7,0.0277980491518974
Tout_C,Early,23,23,-6,-6,0.0298892185091972
Tout_C,Early,23,24,-6,-5,0.0330412350594997
Tout_C,Early,23,25,-6,-4,0.0380352735519409
Tout_C,Early,23,26,-6,-3,0.0464776940643787
Tout_C,Early,23,27,-6,-2,0.0619935505092144
Tout_C,Early,23,28,-6,-1,0.0937212109565734
Tout_C,Early,23,29,-6,0,0.1679003089666366
Tout_C,Early,24,0,-5,-29,0.0224802065640687
Tout_C,Early,24,1,-5,-28,0.0218850839883089
Tout_C,Early,24,2,-5,-27,0.0216127540916204
Tout_C,Early,24,3,-5,-26,0.0215395856648683
Tout_C,Early,24,4,-5,-25,0.0215858351439237
Tout_C,Early,24,5,-5,-24,0.0216992888599634
Tout_C,Early,24,6,-5,-23,0.0218460690230131
Tout_C,Early,24,7,-5,-22,0.0220049526542425
Tout_C,Early,24,8,-5,-21,0.0221637096256017
Tout_C,Early,24,9,-5,-20,0.0223165061324834
Tout_C,Early,24,10,-5,-19,0.0224622096866369
Tout_C,Early,24,11,-5,-18,0.0226033143699169
Tout_C,Early,24,12,-5,-17,0.0227450877428054
Tout_C,Early,24,13,-5,-16,0.022895285859704
Tout_C,Early,24,14,-5,-15,0.0230641718953847
Tout_C,Early,24,15,-5,-14,0.0232648067176342
Tout_C,Early,24,16,-5,-13,0.0235137976706028
Tout_C,Early,24,17,-5,-12,0.0238327924162149
Tout_C,Early,24,18,-5,-11,0.0242506582289934
Tout_C,Early,24,19,-5,-10,0.0248075146228075
Tout_C,Early,24,20,-5,-9,0.0255612935870885
Tout_C,Early,24,21,-5,-8,0.0265994779765605
Tout_C,Early,24,22,-5,-7,0.0280605442821979
Tout_C,Early,24,23,-5,-6,0.0301754064857959
Tout_C,Early,24,24,-5,-5,0.0333518423140049
Tout_C,Early,24,25,-5,-4,0.0383586138486862
Tout_C,Early,24,26,-5,-3,0.0467609465122222
Tout_C,Early,24,27,-5,-2,0.0620471909642219
Tout_C,Early,24,28,-5,-1,0.092876560986042
Tout_C,Early,24,29,-5,0,0.1636344939470291
Tout_C,Early,25,0,-4,-29,0.0225007534027099
Tout_C,Early,25,1,-4,-28,0.0219777375459671
Tout_C,Early,25,2,-4,-27,0.0217498317360878
Tout_C,Early,25,3,-4,-26,0.0217050071805715
Tout_C,Early,25,4,-4,-25,0.0217698272317647
Tout_C,Early,25,5,-4,-24,0.0218957792967557
Tout_C,Early,25,6,-4,-23,0.02205116674304
Tout_C,Early,25,7,-4,-22,0.0222162399441003
Tout_C,Early,25,8,-4,-21,0.022379633039236
Tout_C,Early,25,9,-4,-20,0.0225361716002225
Tout_C,Early,25,10,-4,-19,0.0226851794868707
Tout_C,Early,25,11,-4,-18,0.0228294115513563
Tout_C,Early,25,12,-4,-17,0.022974420338869
Tout_C,Early,25,13,-4,-16,0.0231281947344541
Tout_C,Early,25,14,-4,-15,0.0233011655509471
Tout_C,Early,25,15,-4,-14,0.0235066730529069
Tout_C,Early,25,16,-4,-13,0.0237615779042243
Tout_C,Early,25,17,-4,-12,0.0240878406912088
Tout_C,Early,25,18,-4,-11,0.024514814838767
Tout_C,Early,25,19,-4,-10,0.0250830743461847
Tout_C,Early,25,20,-4,-9,0.0258512794971466
Tout_C,Early,25,21,-4,-8,0.0269074719399213
Tout_C,Early,25,22,-4,-7,0.0283903665840625
Tout_C,Early,25,23,-4,-6,0.0305297337472438
Tout_C,Early,25,24,-4,-5,0.0337279289960861
Tout_C,Early,25,25,-4,-4,0.0387362241744995
Tout_C,Early,25,26,-4,-3,0.0470652021467685
Tout_C,Early,25,27,-4,-2,0.0620321743190288
Tout_C,Early,25,28,-4,-1,0.0917218551039695
Tout_C,Early,25,29,-4,0,0.1583833694458007
Tout_C,Early,26,0,-3,-29,0.0225511528551578
Tout_C,Early,26,1,-3,-28,0.0221145842224359
Tout_C,Early,26,2,-3,-27,0.0219402536749839
Tout_C,Early,26,3,-3,-26,0.0219296533614397
Tout_C,Early,26,4,-3,-25,0.0220168661326169
Tout_C,Early,26,5,-3,-24,0.0221577696502208
Tout_C,Early,26,6,-3,-23,0.0223234482109546
Tout_C,Early,26,7,-3,-22,0.0224958378821611
Tout_C,Early,26,8,-3,-21,0.0226648151874542
Tout_C,Early,26,9,-3,-20,0.0228259060531854
Tout_C,Early,26,10,-3,-19,0.0229789782315492
Tout_C,Early,26,11,-3,-18,0.0231272019445896
Tout_C,Early,26,12,-3,-17,0.0232764054089784
Tout_C,Early,26,13,-3,-16,0.0234348103404045
Tout_C,Early,26,14,-3,-15,0.0236131325364112
Tout_C,Early,26,15,-3,-14,0.0238248836249113
Tout_C,Early,26,16,-3,-13,0.024087281897664
Tout_C,Early,26,17,-3,-12,0.0244226455688476
Tout_C,Early,26,18,-3,-11,0.0248606894165277
Tout_C,Early,26,19,-3,-10,0.0254426375031471
Tout_C,Early,26,20,-3,-9,0.0262275300920009
Tout_C,Early,26,21,-3,-8,0.0273037739098072
Tout_C,Early,26,22,-3,-7,0.0288096647709608
Tout_C,Early,26,23,-3,-6,0.0309722851961851
Tout_C,Early,26,24,-3,-5,0.0341852307319641
Tout_C,Early,26,25,-3,-4,0.039174199104309
Tout_C,Early,26,26,-3,-3,0.0473771728575229
Tout_C,Early,26,27,-3,-2,0.0618951916694641
Tout_C,Early,26,28,-3,-1,0.0901205763220787
Tout_C,Early,26,29,-3,0,0.1518455296754837
Tout_C,Early,27,0,-2,-29,0.0226538740098476
Tout_C,Early,27,1,-2,-28,0.0223209392279386
Tout_C,Early,27,2,-2,-27,0.0222113262861967
Tout_C,Early,27,3,-2,-26,0.022242110222578
Tout_C,Early,27,4,-2,-25,0.0223563592880964
Tout_C,Early,27,5,-2,-24,0.0225152466446161
Tout_C,Early,27,6,-2,-23,0.0226932428777217
Tout_C,Early,27,7,-2,-22,0.0228744763880968
Tout_C,Early,27,8,-2,-21,0.0230501480400562
Tout_C,Early,27,9,-2,-20,0.0232168324291706
Tout_C,Early,27,10,-2,-19,0.0233750399202108
Tout_C,Early,27,11,-2,-18,0.0235283616930246
Tout_C,Early,27,12,-2,-17,0.0236830357462167
Tout_C,Early,27,13,-2,-16,0.0238474979996681
Tout_C,Early,27,14,-2,-15,0.0240327659994363
Tout_C,Early,27,15,-2,-14,0.024252587929368
Tout_C,Early,27,16,-2,-13,0.0245244745165109
Tout_C,Early,27,17,-2,-12,0.0248710997402668
Tout_C,Early,27,18,-2,-11,0.0253225769847631
Tout_C,Early,27,19,-2,-10,0.0259204842150211
Tout_C,Early,27,20,-2,-9,0.026724113151431
Tout_C,Early,27,21,-2,-8,0.0278216022998094
Tout_C,Early,27,22,-2,-7,0.0293495524674654
Tout_C,Early,27,23,-2,-6,0.0315297730267047
Tout_C,Early,27,24,-2,-5,0.0347417593002319
Tout_C,Early,27,25,-2,-4,0.0396741889417171
Tout_C,Early,27,26,-2,-3,0.0476664789021015
Tout_C,Early,27,27,-2,-2,0.0615441277623176
Tout_C,Early,27,28,-2,-1,0.0878622531890869
Tout_C,Early,27,29,-2,0,0.1435936093330383
Tout_C,Early,28,0,-1,-29,0.0228500720113515
Tout_C,Early,28,1,-1,-28,0.0226409379392862
Tout_C,Early,28,2,-1,-27,0.0226092115044593
Tout_C,Early,28,3,-1,-26,0.0226899981498718
Tout_C,Early,28,4,-1,-25,0.0228368043899536
Tout_C,Early,28,5,-1,-24,0.0230173207819461
Tout_C,Early,28,6,-1,-23,0.0232100207358598
Tout_C,Early,28,7,-1,-22,0.0234017837792634
Tout_C,Early,28,8,-1,-21,0.0235855598002672
Tout_C,Early,28,9,-1,-20,0.0237591043114662
Tout_C,Early,28,10,-1,-19,0.0239237416535615
Tout_C,Early,28,11,-1,-18,0.0240836255252361
Tout_C,Early,28,12,-1,-17,0.0242453049868345
Tout_C,Early,28,13,-1,-16,0.0244176164269447
Tout_C,Early,28,14,-1,-15,0.0246117673814296
Tout_C,Early,28,15,-1,-14,0.0248417761176824
Tout_C,Early,28,16,-1,-13,0.0251254197210073
Tout_C,Early,28,17,-1,-12,0.0254855509847402
Tout_C,Early,28,18,-1,-11,0.0259525831788778
Tout_C,Early,28,19,-1,-10,0.0265680905431509
Tout_C,Early,28,20,-1,-9,0.0273909419775009
Tout_C,Early,28,21,-1,-8,0.0285078547894954
Tout_C,Early,28,22,-1,-7,0.0300514604896307
Tout_C,Early,28,23,-1,-6,0.0322340056300163
Tout_C,Early,28,24,-1,-5,0.0354121774435043
Tout_C,Early,28,25,-1,-4,0.0402204319834709
Tout_C,Early,28,26,-1,-3,0.0478638969361782
Tout_C,Early,28,27,-1,-2,0.0608142577111721
Tout_C,Early,28,28,-1,-1,0.0846151039004325
Tout_C,Early,28,29,-1,0,0.1330335140228271
Tout_C,Early,29,0,0,-29,0.0232170522212982
Tout_C,Early,29,1,0,-28,0.0231539402157068
Tout_C,Early,29,2,0,-27,0.0232149008661508
Tout_C,Early,29,3,0,-26,0.0233552251011133
Tout_C,Early,29,4,0,-25,0.0235406588762998
Tout_C,Early,29,5,0,-24,0.0237465463578701
Tout_C,Early,29,6,0,-23,0.0239563714712858
Tout_C,Early,29,7,0,-22,0.024160262197256
Tout_C,Early,29,8,0,-21,0.0243533700704574
Tout_C,Early,29,9,0,-20,0.0245349202305078
Tout_C,Early,29,10,0,-19,0.0247071664780378
Tout_C,Early,29,11,0,-18,0.0248749163001775
Tout_C,Early,29,12,0,-17,0.0250451564788818
Tout_C,Early,29,13,0,-16,0.0252269729971885
Tout_C,Early,29,14,0,-15,0.0254317689687013
Tout_C,Early,29,15,0,-14,0.0256737135350704
Tout_C,Early,29,16,0,-13,0.0259705837816
Tout_C,Early,29,17,0,-12,0.0263452380895614
Tout_C,Early,29,18,0,-11,0.0268278121948242
Tout_C,Early,29,19,0,-10,0.0274590756744146
Tout_C,Early,29,20,0,-9,0.0282962229102849
Tout_C,Early,29,21,0,-8,0.029422078281641
Tout_C,Early,29,22,0,-7,0.0309612341225147
Tout_C,Early,29,23,0,-6,0.0331089384853839
Tout_C,Early,29,24,0,-5,0.036185584962368
Tout_C,Early,29,25,0,-4,0.0407461635768413
Tout_C,Early,29,26,0,-3,0.0478122793138027
Tout_C,Early,29,27,0,-2,0.0594048798084259
Tout_C,Early,29,28,0,-1,0.0798632502555847
Tout_C,Early,29,29,0,0,0.1194037497043609
Tout_C,Late,0,0,-29,-29,0.0290016233921051
Tout_C,Late,0,1,-29,-28,0.0301283672451972
Tout_C,Late,0,2,-29,-27,0.0310488026589155
Tout_C,Late,0,3,-29,-26,0.0317782722413539
Tout_C,Late,0,4,-29,-25,0.0323367565870285
Tout_C,Late,0,5,-29,-24,0.0327469669282436
Tout_C,Late,0,6,-29,-23,0.0330319739878177
Tout_C,Late,0,7,-29,-22,0.0332137048244476
Tout_C,Late,0,8,-29,-21,0.0333120226860046
Tout_C,Late,0,9,-29,-20,0.0333441160619258
Tout_C,Late,0,10,-29,-19,0.0333248898386955
Tout_C,Late,0,11,-29,-18,0.0332667902112007
Tout_C,Late,0,12,-29,-17,0.0331804007291793
Tout_C,Late,0,13,-29,-16,0.0330748595297336
Tout_C,Late,0,14,-29,-15,0.0329583957791328
Tout_C,Late,0,15,-29,-14,0.032838724553585
Tout_C,Late,0,16,-29,-13,0.0327236764132976
Tout_C,Late,0,17,-29,-12,0.0326218158006668
Tout_C,Late,0,18,-29,-11,0.0325427316129207
Tout_C,Late,0,19,-29,-10,0.0324981808662414
Tout_C,Late,0,20,-29,-9,0.0325024984776973
Tout_C,Late,0,21,-29,-8,0.0325740315020084
Tout_C,Late,0,22,-29,-7,0.0327367633581161
Tout_C,Late,0,23,-29,-6,0.033022716641426
Tout_C,Late,0,24,-29,-5,0.0334759838879108
Tout_C,Late,0,25,-29,-4,0.0341591760516166
Tout_C,Late,0,26,-29,-3,0.0351643189787864
Tout_C,Late,0,27,-29,-2,0.0366319045424461
Tout_C,Late,0,28,-29,-1,0.0387831926345825
Tout_C,Late,0,29,-29,0,0.0419762916862964
Tout_C,Late,1,0,-28,-29,0.0285939835011959
Tout_C,Late,1,1,-28,-28,0.0298030469566583
Tout_C,Late,1,2,-28,-27,0.0308008696883916
Tout_C,Late,1,3,-28,-26,0.0315982736647129
Tout_C,Late,1,4,-28,-25,0.0322129540145397
Tout_C,Late,1,5,-28,-24,0.0326669253408908
Tout_C,Late,1,6,-28,-23,0.0329838581383228
Tout_C,Late,1,7,-28,-22,0.0331869423389434
Tout_C,Late,1,8,-28,-21,0.0332975685596466
Tout_C,Late,1,9,-28,-20,0.0333346016705036
Tout_C,Late,1,10,-28,-19,0.033314362168312
Tout_C,Late,1,11,-28,-18,0.0332506634294986
Tout_C,Late,1,12,-28,-17,0.0331553779542446
Tout_C,Late,1,13,-28,-16,0.0330386459827423
Tout_C,Late,1,14,-28,-15,0.0329095870256423
Tout_C,Late,1,15,-28,-14,0.0327768772840499
Tout_C,Late,1,16,-28,-13,0.0326491668820381
Tout_C,Late,1,17,-28,-12,0.032535832375288
Tout_C,Late,1,18,-28,-11,0.0324474908411502
Tout_C,Late,1,19,-28,-10,0.0323969945311546
Tout_C,Late,1,20,-28,-9,0.0324001275002956
Tout_C,Late,1,21,-28,-8,0.0324771888554096
Tout_C,Late,1,22,-28,-7,0.0326545350253582
Tout_C,Late,1,23,-28,-6,0.0329679436981678
Tout_C,Late,1,24,-28,-5,0.0334669239819049
Tout_C,Late,1,25,-28,-4,0.0342227183282375
Tout_C,Late,1,26,-28,-3,0.0353415571153163
Tout_C,Late,1,27,-28,-2,0.0369881615042686
Tout_C,Late,1,28,-28,-1,0.0394276529550552
Tout_C,Late,1,29,-28,0,0.0430990979075431
Tout_C,Late,2,0,-27,-29,0.0283703580498695
Tout_C,Late,2,1,-27,-28,0.029625080525875
Tout_C,Late,2,2,-27,-27,0.0306646078824996
Tout_C,Late,2,3,-27,-26,0.0314980447292327
Tout_C,Late,2,4,-27,-25,0.0321420989930629
Tout_C,Late,2,5,-27,-24,0.0326186530292034
Tout_C,Late,2,6,-27,-23,0.0329518094658851
Tout_C,Late,2,7,-27,-22,0.0331654511392116
Tout_C,Late,2,8,-27,-21,0.0332817882299423
Tout_C,Late,2,9,-27,-20,0.0333206504583358
Tout_C,Late,2,10,-27,-19,0.0332991145551204
Tout_C,Late,2,11,-27,-18,0.0332318358123302
Tout_C,Late,2,12,-27,-17,0.0331313200294971
Tout_C,Late,2,13,-27,-16,0.0330082476139068
Tout_C,Late,2,14,-27,-15,0.0328723117709159
Tout_C,Late,2,15,-27,-14,0.0327326320111751
Tout_C,Late,2,16,-27,-13,0.0325983427464962
Tout_C,Late,2,17,-27,-12,0.0324792899191379
Tout_C,Late,2,18,-27,-11,0.0323866978287696
Tout_C,Late,2,19,-27,-10,0.0323340073227882
Tout_C,Late,2,20,-27,-9,0.0323378071188926
Tout_C,Late,2,21,-27,-8,0.0324193909764289
Tout_C,Late,2,22,-27,-7,0.0326066873967647
Tout_C,Late,2,23,-27,-6,0.0329375080764293
Tout_C,Late,2,24,-27,-5,0.0334645360708236
Tout_C,Late,2,25,-27,-4,0.0342641733586788
Tout_C,Late,2,26,-27,-3,0.0354511849582195
Tout_C,Late,2,27,-27,-2,0.037205196917057
Tout_C,Late,2,28,-27,-1,0.0398186072707176
Tout_C,Late,2,29,-27,0,0.0437825471162796
Tout_C,Late,3,0,-26,-29,0.0282547511160373
Tout_C,Late,3,1,-26,-28,0.0295344293117523
Tout_C,Late,3,2,-26,-27,0.0305952411144971
Tout_C,Late,3,3,-26,-26,0.0314462594687938
Tout_C,Late,3,4,-26,-25,0.0321042388677597
